uri;  ;Nom Etablissement;Description;Type d'Etablissement;Liste des ressources;Autre label;Modèle conceptuel;Site internet;Licence;Fournisseur d'identités;Créateur;Source fournisseur d'identités;Publication;Alignement dataBnf;Date de création;Adresse;Date de modification;Rue ;Ville;Pays;Code Postal
"uid:/ABESHYK7TB8OY";"Ayants droit à l'usage d' ISTEX";"CHU d'Amiens";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Hôpitaux universitaires";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.chu-amiens.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"1, place Victor Pauchet";"AMIENS - CEDEX 1";"France";"80054"
"uid:/ABESHZODG2BP4";"Ayants droit à l'usage d' ISTEX";"Institut catholique de Toulouse. Bibliothèque universitaire";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ict-toulouse.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb12120212k";"30-08-2017";"";"31-07-2018";"31, rue de la Fonderie, BP 7012";"TOULOUSE - CEDEX 7";"France";"31068"
"uid:/ABESI2YG7L4NA";"Ayants droit à l'usage d' ISTEX";"Université de Technologie de Compiègne";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"https://www.utc.fr/recherche/les-unites-de-recherche-de-lutc.html";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"urn:mace:cru.fr:federation:utc.fr ";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=f7b4020db0a698679816";"Lodex team";"";"30-08-2017";"";"31-07-2018";"Rue Personne de Roberval, BP 60622";"COMPIEGNE";"France";"60206"
"uid:/ABESI3FB56F7K";"Ayants droit à l'usage d' ISTEX";"Université Jean Moulin Lyon 3";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.univ-lyon3.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.univ-lyon3.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=52fd08ceaeff3b1b3b10";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11865806d";"30-08-2017";"";"31-07-2018";"6, cours Albert Thomas, Université Jean Moulin Lyon 3  Service commun de la documentation, BP 8242";"LYON - CEDEX 8";"France";"69335"
"uid:/ABESI3IGUJKRP";"Ayants droit à l'usage d' ISTEX";"Université de Strasbourg";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.unistra.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.unistra.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=fe65f3159d3ab7c7b033";"Lodex team";"http://data.bnf.fr/ark:/12148/cb159415198";"30-08-2017";"";"31-07-2018";"4, rue Blaise Pascal,  CS 90032";"STRASBOURG - CEDEX 1";"France";"67081"
"uid:/ABESI635XG1P6";"Ayants droit à l'usage d' ISTEX";"BIU Montpellier";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ist.agropolis.fr/le-reseau/centres-de-documentation/item/biu-montpellier-direction-et-services-centraux";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11873640r";"30-08-2017";"Bibliothèque Interuniversitaire de Montpellier";"31-07-2018";"Services centraux - Service Informatique 60 rue des Etats généraux  Espace Richter";"Montpellier Cedex";"France";"34 965"
"uid:/ABESI6QJB9DNQ";"Ayants droit à l'usage d' ISTEX";"École Supérieure de Chimie Physique Electronique de Lyon CPE";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.cpe.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.cpe.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=a89906d249032c24a9f8";"Lodex team";"http://data.bnf.fr/ark:/12148/cb13513039d";"30-08-2017";"";"31-07-2018";"43, boulevard du 11 novembre 1918, Bât. 308, BP 82077";"VILLEURBANNE";"France";"69616"
"uid:/ABESI7U3KFDEC";"Ayants droit à l'usage d' ISTEX";"CNRS";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"EPIC/EPST";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.cnrs.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://janus.cnrs.fr/idp";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=6f19f8fa82bc7acd45b4";"Lodex team";"";"30-08-2017";"";"31-07-2018";"INIST-CNRS - 2 allée du Parc de Brabois, CS 10310";"VANDOEUVRE-LES-NANCY";"France";"54519"
"uid:/ABESIACACK5KB";"Ayants droit à l'usage d' ISTEX";"ISTOM";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.istom.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb12454579s";"30-08-2017";"";"31-07-2018";"32, bd du port";"CERGY PONTOISE - CEDEX 1";"France";"95094"
"uid:/ABESIAI5BQ2SX";"Ayants droit à l'usage d' ISTEX";"ENSTA Bretagne (ex ENSIETA)";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ensta-bretagne.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://identite.ensta-bretagne.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=8bbbe120d1dbeec86b1d";"Lodex team";"http://data.bnf.fr/ark:/12148/cb16596796z";"30-08-2017";"";"31-07-2018";"2, rue Francois Verny, CS 29806";"BREST - CEDEX 9";"France";"29806"
"uid:/ABESIBH84X9FT";"Ayants droit à l'usage d' ISTEX";"Université du littoral Côte d'Opale";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.univ-littoral.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"urn:mace:cru.fr:federation:univ-littoral.fr ";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=eb308577012cc7bdbc1c";"Lodex team";"http://data.bnf.fr/ark:/12148/cb122279142";"30-08-2017";"";"31-07-2018";"55, avenue de l'université, BP 95250";"DUNKERQUE - CEDEX 1";"France";"59379"
"uid:/ABESIBK75C99Y";"Ayants droit à l'usage d' ISTEX";"Agence Bibliographique de l'Enseignement Supérieur";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.abes.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://ciboulette.abes.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=e7f227ae7c55e6ce98f1";"Lodex team";"http://data.bnf.fr/ark:/12148/cb140147762";"30-08-2017";"";"31-07-2018";"227, avenue Professeur-Jean-Louis-Viala";"MONTPELLIER - CEDEX 5";"France";"34193"
"uid:/ABESIBPFQT2JN";"Ayants droit à l'usage d' ISTEX";"Université de Nîmes – Bibliothèque";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.unimes.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://federation.unimes.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=500f301acd10a1e0332d";"Lodex team";"http://data.bnf.fr/ark:/12148/cb165666722";"30-08-2017";"";"31-07-2018";"rue du docteur Georges Salan";" NÎMES - CEDEX 1";"France";"30021"
"uid:/ABESICH2R3RA5";"Ayants droit à l'usage d' ISTEX";"Centre Hospitalier Victor Dupouy";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Hôpital public";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ch-argenteuil.com";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb121604499";"30-08-2017";"";"31-07-2018";"69, rue du LT CL PRUDHON - Centre de documentation";"ARGENTEUIL ";"France";"95107"
"uid:/ABESIIRF3T7TM";"Ayants droit à l'usage d' ISTEX";"Organisation de Coopération et de Développement Économiques";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Organisation internationale";"/api/run/syndication";"OECD - Organisation de Coopération et de Développement économiques";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.oecd.org/fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118652073";"30-08-2017";"";"31-07-2018";"2, rue André Pascal";"PARIS - CEDEX 16";"France";"75775"
"uid:/ABESIO16H7ELN";"Ayants droit à l'usage d' ISTEX";"Université de Technologie de Belfort Montbéliard";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.utbm.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://federation.utbm.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=ba8371f2e4bdb6e60a6e";"Lodex team";"http://data.bnf.fr/ark:/12148/cb14029074v";"30-08-2017";"";"31-07-2018";"Site de Sevenans";"BELFORT - CEDEX 1";"France";"90010"
"uid:/ABESION7ADI3B";"Ayants droit à l'usage d' ISTEX";"CENTRE LEON BERARD";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Hôpitaux universitaires";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.lyon.fnclcc.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11874303z";"30-08-2017";"";"31-07-2018";"28, rue Laennec";"LYON - CEDEX 8";"France";"69373"
"uid:/ABESIRH3ZY4SJ";"Ayants droit à l'usage d' ISTEX";"ESTP Paris (Ecole Spéciale des Travaux Publics, du Bǽtiment et de l'Industrie)";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.estp.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb122563859";"30-08-2017";"";"31-07-2018";"28, avenue du Président Wilson";"CACHAN - CEDEX 1";"France";"94234"
"uid:/ABESISYIN39H4";"Ayants droit à l'usage d' ISTEX";"Maison de l'Orient et de la Méditerranée Jean-Pouilloux  (CNRS, Université Lumière Lyon 2)";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.mom.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118648243";"30-08-2017";"";"31-07-2018";"5-7, rue Raulin";"LYON - CEDEX 7";"France";"69365"
"uid:/ABESJ1Q72F4V4";"Ayants droit à l'usage d' ISTEX";"Bibliothèque centrale du service de santé des armées";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles de formation spécialisée";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ecole-valdegrace.sante.defense.gouv.fr/bibliotheque-musee/bibliotheque-centrale";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"1, place Alphonse-Laveran";"PARIS - CEDEX 5";"France";"75230"
"uid:/ABESJ2U2HV7CV";"Ayants droit à l'usage d' ISTEX";"Association Recherche Handicap  et Santé Mentale - Institut Régional Jean Bergeret";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Centre hospitalier";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.irjb.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"290 route de Vienne, BP 5282 ";"LYON - CEDEX 8";"France";""
